elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038
262,20,Burkes Creek Road,549,697,All,,,,,,,Preseal_CS,pdi =15.45; sdi =1.67; age =13,mesh_cracks =14.31; shove =0.08; poth =0.08,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,27,Gallop Lane,116,136,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,37,Freemason Avenue,172,362,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,27,Gallop Lane,116,136,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =27.61; sdi =28.37; age =18,mesh_cracks =0; shove =0; poth =2.71,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,
268,5,Vintry Drive,0,362,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,917,Port Street East,2120,2350,All,,,,,,,,,,,,,ChipSeal_P,pdi =9.59; sdi =18.67; age =19,mesh_cracks =0.38; shove =1.15; poth =0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,917,Port Street East,1431,2115,All,,,,,,,Preseal_CS,pdi =14.61; sdi =19.07; age =17,mesh_cracks =0.12; shove =6.66; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,38,Tyler Place,334,389,All,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =21.81; sdi =43.62; age =38,mesh_cracks =2.88; shove =0.57; poth =0.55,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,
274,38,Tyler Place,322,334,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,38,Tyler Place,322,334,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.63; sdi =36.63; age =11,mesh_cracks =3.38; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,15,Fendall Close,438,585,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,37,Freemason Avenue,0,149,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,3,Matai Way,0,557,All,,,,,,,,,,Preseal_CS,pdi =14.47; sdi =14.52; age =21,mesh_cracks =0.24; shove =0.15; poth =1.4,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,24,George Noble Road,0,272,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.53; sdi =36.95; age =26,mesh_cracks =4.79; shove =5.71; poth =0.66,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
285,9339,Weston Way,1051,1219,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =28.1; sdi =32.92; age =26,mesh_cracks =8.18; shove =1.17; poth =1.09,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,
286,17,Ash Drive,0,318,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =26.28; sdi =31.96; age =17,mesh_cracks =9.18; shove =1.62; poth =0.67,,,,,,
287,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,23,Apple Orchard Lane,0,185,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,9339,Weston Way,3114,3398,All,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.9; sdi =40.07; age =22,mesh_cracks =1.48; shove =0.55; poth =0.55,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
290,38,Tyler Place,334,389,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =33.41; sdi =39.12; age =45,mesh_cracks =7.83; shove =1.67; poth =1.61,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0
291,32,Karearea Lane,154,820,All,,,,,,,,,,,,,ChipSeal_P,pdi =13.39; sdi =13.45; age =19,mesh_cracks =0.45; shove =0.24; poth =1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,7,Lumbarda Drive,0,152,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,29,Riroriro Road,0,122,All,,,,,,,,,,Preseal_CS,pdi =19.38; sdi =6.24; age =10,mesh_cracks =15.69; shove =1; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,32,Karearea Lane,820,1262,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,974,Railway Terrace East,0,730,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.59; sdi =38.48; age =15,mesh_cracks =1; shove =1; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
296,7056,Dawick Street,0,78,All,,,,,,,Preseal_CS,pdi =20.93; sdi =0.1; age =9,mesh_cracks =20.89; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,21,Tapeka Heights Lane,0,277,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =48.6; sdi =52.97; age =31,mesh_cracks =15.8; shove =2.03; poth =1.87
298,20,Burkes Creek Road,21,520,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =19.36; sdi =32.12; age =17,mesh_cracks =1.88; shove =1.57; poth =0.66,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
299,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =36.76; sdi =83.9; age =33,mesh_cracks =3.33; shove =1.72; poth =2.93
300,917,Port Street East,2120,2350,All,,,,,,,,,,ChipSeal_P,pdi =13.32; sdi =29.4; age =18,mesh_cracks =0.3; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,4,Highfield Drive,0,71,All,,,,Preseal_CS,pdi =18.25; sdi =2.49; age =16,mesh_cracks =17.25; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.88; sdi =36.6; age =13,mesh_cracks =0.98; shove =1.24; poth =0.34,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
303,7056,Dawick Street,0,78,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,29,Riroriro Road,0,122,All,,,,,,,,,,ChipSeal_P,pdi =9.24; sdi =68.81; age =10,mesh_cracks =0.31; shove =0; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15,Fendall Close,438,585,All,,,,,,,,,,ChipSeal_P,pdi =1.15; sdi =20.79; age =9,mesh_cracks =1.09; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1038,Gossey Drive North,1319,1723,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1,Conifer Close,0,378,All,,,,,,,,,,,,,Preseal_CS,pdi =15.58; sdi =31.61; age =13,mesh_cracks =0.78; shove =1.16; poth =0.26,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,41,Huamanu Street,0,116,All,,,,,,,,,,,,,RehabAC_UL,pdi =19.41; sdi =19.49; age =39,mesh_cracks =0.37; shove =0.23; poth =1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =65.01; sdi =1.84; age =13,mesh_cracks =64.27; shove =0; poth =0,,,,,,,,,,,,,,,,,,
310,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =35.19; sdi =55.49; age =20,mesh_cracks =7.98; shove =1.71; poth =0.79,,,,,,,SecondCoat,pdi =12.2; sdi =12.5; age =2,mesh_cracks =1; shove =1; poth =1
311,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.04; sdi =63.45; age =19,mesh_cracks =14.84; shove =1; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
313,9339,Weston Way,1589,1999,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.81; sdi =6; age =20,mesh_cracks =1.27; shove =0.37; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,9339,Weston Way,1999,2369,All,,,,ChipSeal_P,pdi =11.16; sdi =27.58; age =16,mesh_cracks =11.16; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =117.55; sdi =23.42; age =13,mesh_cracks =100; shove =1.4; poth =1.57
315,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =20.9; sdi =43.67; age =14,mesh_cracks =2.22; shove =1.08; poth =0.18,,,,,,,SecondCoat,pdi =12.2; sdi =12.5; age =2,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,
316,41,Huamanu Street,116,134,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =43.09; sdi =90.21; age =18,mesh_cracks =0; shove =42.47; poth =0,,,,,,,,,,,,,,,
317,23,Apple Orchard Lane,0,185,All,,,,,,,,,,,,,ChipSeal_P,pdi =14.37; sdi =14.44; age =40,mesh_cracks =0.39; shove =0.24; poth =1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,7056,Dawick Street,0,78,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,41,Huamanu Street,116,134,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =18.6; sdi =18.69; age =24,mesh_cracks =0.7; shove =0.34; poth =1.73,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,15,Fendall Close,736,814,All,,,,RehabCS_UH,pdi =21.96; sdi =16.09; age =22,mesh_cracks =10.57; shove =4.95; poth =0,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,39,Ashlar Court,0,251,All,,,,,,,,,,Preseal_CS,pdi =14.89; sdi =2.16; age =25,mesh_cracks =0.27; shove =12.93; poth =0.16,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,4,Highfield Drive,0,71,All,,,,,,,ChipSeal_P,pdi =10.18; sdi =23.89; age =17,mesh_cracks =0.17; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.22; sdi =12.25; age =14,mesh_cracks =0.7; shove =1.25; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,28,Stirrup Lane,0,261,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,44,Dickins Lane,0,474,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,ChipSeal_P,pdi =16.79; sdi =37.22; age =11,mesh_cracks =0.66; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,9339,Weston Way,1589,1999,All,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =19.57; sdi =31.78; age =21,mesh_cracks =2.39; shove =0.48; poth =0.73,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,
333,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.85; sdi =57.29; age =24,mesh_cracks =0.83; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,917,Port Street East,874,1340,All,,,,,,,ChipSeal_P,pdi =8.55; sdi =19.9; age =20,mesh_cracks =0.14; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,27,Gallop Lane,0,116,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,13,Puriri Dale Way,0,293,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,8,Tarras Road,86,120,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,24,George Noble Road,272,286,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,13,Puriri Dale Way,0,293,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,38,Tyler Place,0,279,All,,,,,,,Preseal_CS,pdi =15.17; sdi =20.27; age =18,mesh_cracks =14.26; shove =0.08; poth =0.08,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,1037,Epiha Road Upper,0,415,All,,,,,,,Preseal_CS,pdi =14.88; sdi =25.26; age =11,mesh_cracks =0.17; shove =8.01; poth =0.1,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,30,Curly McLeod Way,0,69,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,Preseal_AC,pdi =15.89; sdi =16.7; age =13,mesh_cracks =0.46; shove =0; poth =1.52,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,7056,Dawick Street,78,88,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =25.23; sdi =35.4; age =45,mesh_cracks =2.62; shove =7.98; poth =1.22,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,
348,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,15,Fendall Close,585,643,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,9339,Weston Way,3398,3457,All,,,,,,,RehabCS_UM,pdi =23.99; sdi =16.52; age =20,mesh_cracks =17.29; shove =0.08; poth =0.08,,,,,,,SecondCoat,pdi =12.2; sdi =12.5; age =2,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,1092,Bronte Road East,156,183,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,15,Fendall Close,643,736,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =26.93; sdi =32.7; age =18,mesh_cracks =7.22; shove =2.02; poth =1.04,,,,SecondCoat,pdi =12.2; sdi =12.5; age =1,mesh_cracks =1; shove =1; poth =1,,,
353,44,Dickins Lane,474,1091,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,13,Puriri Dale Way,0,293,All,,,,Preseal_CS,pdi =16.24; sdi =6.83; age =18,mesh_cracks =6.51; shove =9.31; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,917,Port Street East,1431,2115,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =19.2; sdi =22.59; age =24,mesh_cracks =1.18; shove =4.03; poth =1.04,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
357,9339,Weston Way,2385,2696,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =33.55; sdi =39.29; age =29,mesh_cracks =7.91; shove =1.68; poth =1.61,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0
358,29,Riroriro Road,122,139,All,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =17.16; sdi =38.02; age =18,mesh_cracks =1.95; shove =0; poth =0,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
359,36,Paneika Lane,370,391,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =4.92; sdi =15.73; age =24,mesh_cracks =0.74; shove =0.34; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,21,Tapeka Heights Lane,0,277,All,,,,,,,ChipSeal_P,pdi =1.09; sdi =18.08; age =18,mesh_cracks =0.19; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,6,Croatia Avenue,42,76,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =18.78; sdi =9.9; age =27,mesh_cracks =1.21; shove =9.62; poth =0.76,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
363,15,Fendall Close,0,438,All,,,,ChipSeal_P,pdi =6.24; sdi =41.76; age =11,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =17.12; sdi =44.02; age =6,mesh_cracks =0; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
364,29,Riroriro Road,0,122,All,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.82; sdi =35.98; age =12,mesh_cracks =0.74; shove =1.08; poth =0.25,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,9339,Weston Way,2385,2696,All,,,,,,,RehabCS_UM,pdi =29.82; sdi =19.67; age =17,mesh_cracks =21.47; shove =0.08; poth =0.08,,,,,,,SecondCoat,pdi =12.2; sdi =12.5; age =2,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,9167,Foxglove Drive,0,668,All,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =16.82; sdi =36.2; age =20,mesh_cracks =1.1; shove =1.07; poth =0.17,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
367,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,26,Stud Road,0,205,All,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =20; sdi =42.08; age =14,mesh_cracks =1.95; shove =1.08; poth =0.18,,,,,,,SecondCoat,pdi =12.2; sdi =12.5; age =2,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,,,,,,,
369,20,Burkes Creek Road,21,520,All,,,,,,,ChipSeal_P,pdi =10.59; sdi =42.61; age =11,mesh_cracks =0.22; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,18,Monaghan Way,0,80,All,,,,,,,,,,,,,,,,RehabCS_UL,pdi =60.52; sdi =30.91; age =10,mesh_cracks =48.16; shove =0; poth =0,,,,,,,,,,,,,,,,SecondCoat,pdi =12.2; sdi =12.62; age =5,mesh_cracks =1; shove =1; poth =1,,,,,,,,,,,,
371,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =0.92; sdi =24.63; age =14,mesh_cracks =0.65; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,22,Sir John McKenzie Drive,0,530,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,9339,Weston Way,886,939,All,,,,RehabAC_UH,pdi =23.23; sdi =11.87; age =11,mesh_cracks =11.36; shove =0; poth =1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,1013,Brook Street North,0,220,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,11,Lower Ahu Ahu Road,158,179,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,36,Paneika Lane,391,520,All,,,,,,,,,,,,,,,,Preseal_AC,pdi =20.31; sdi =139.74; age =7,mesh_cracks =1.19; shove =0; poth =0,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,37,Freemason Avenue,172,362,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =38.03; sdi =33.86; age =27,mesh_cracks =7.06; shove =11.22; poth =1.26,,,,,,,,,
379,1035,Cousins Avenue East,0,61,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preseal_AC,pdi =20.41; sdi =35.87; age =36,mesh_cracks =1.32; shove =0.75; poth =0.77,ThinAC_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
380,9339,Weston Way,3114,3398,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UM,pdi =46.05; sdi =77.18; age =28,mesh_cracks =12.76; shove =1.43; poth =1.43,,,,,,
381,15,Fendall Close,736,814,All,,,,,,,ChipSeal_P,pdi =9.22; sdi =21.09; age =23,mesh_cracks =0.32; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,Preseal_CS,pdi =18.12; sdi =44.3; age =6,mesh_cracks =1; shove =0; poth =0,ChipSeal_H,pdi =0; sdi =0; age =0,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
382,4,Highfield Drive,0,71,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.11; sdi =13.28; age =19,mesh_cracks =0.37; shove =0.23; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
