elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,treat_2023,reason_2023,comment_2023,treat_2024,reason_2024,comment_2024,treat_2025,reason_2025,comment_2025,treat_2026,reason_2026,comment_2026,treat_2027,reason_2027,comment_2027,treat_2028,reason_2028,comment_2028,treat_2029,reason_2029,comment_2029,treat_2030,reason_2030,comment_2030,treat_2031,reason_2031,comment_2031,treat_2032,reason_2032,comment_2032,treat_2033,reason_2033,comment_2033,treat_2034,reason_2034,comment_2034,treat_2035,reason_2035,comment_2035,treat_2036,reason_2036,comment_2036,treat_2037,reason_2037,comment_2037,treat_2038,reason_2038,comment_2038,treat_2039,reason_2039,comment_2039,treat_2040,reason_2040,comment_2040,treat_2041,reason_2041,comment_2041,treat_2042,reason_2042,comment_2042,treat_2043,reason_2043,comment_2043
159,36,Paneika Lane,391,520,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =1.89; sdi =92.49; age =7,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,35,Leicester Place,0,660,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =22.96; sdi =50; age =9,mesh_cracks =2.96; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =21.15; sdi =51.92; age =10,mesh_cracks =1.15; shove =0; poth =0,,,
161,43,Infantry Lane,0,95,All,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.56; sdi =5.72; age =24,mesh_cracks =0.62; shove =0.42; poth =0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,29,Riroriro Road,0,122,All,,,,ChipSeal_P,pdi =0; sdi =26.82; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =11.35; sdi =13.16; age =15,mesh_cracks =1.11; shove =0; poth =1,,,,SecondCoat,,,,,
163,15,Fendall Close,736,814,All,,,,ChipSeal_P,pdi =1.6; sdi =0; age =22,mesh_cracks =1.6; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =11.6; sdi =12.84; age =8,mesh_cracks =1.34; shove =0; poth =1,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,9339,Weston Way,965,1051,All,,,,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =7.01; sdi =7.47; age =17,mesh_cracks =2.41; shove =1.09; poth =0.18,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10; sdi =11.25; age =9,mesh_cracks =0; shove =0; poth =1,,,,,,
165,23,Apple Orchard Lane,0,185,All,,,,ChipSeal_P,pdi =7.52; sdi =3.84; age =37,mesh_cracks =5.99; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =3.5; sdi =5.2; age =15,mesh_cracks =1.42; shove =0; poth =0,,,,SecondCoat,,,,,
166,32,Karearea Lane,84,154,All,,,,,,,ChipSeal_P,pdi =13.02; sdi =0.99; age =29,mesh_cracks =0.1; shove =12.13; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100.29; sdi =0.72; age =10,mesh_cracks =0; shove =100; poth =0,,,,,,,,,,,,,,,,,,,,,
167,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =17,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.56; sdi =13.22; age =11,mesh_cracks =1.3; shove =0; poth =1,,,,,,,,,,,,,,,,,,
168,28,Stirrup Lane,0,261,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.58; sdi =4.48; age =11,mesh_cracks =0.54; shove =1.08; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.74; sdi =14.13; age =14,mesh_cracks =1.45; shove =0; poth =1,,,
169,1013,Brook Street North,0,220,All,,,,,,,,,,ChipSeal_P,pdi =1.94; sdi =1.99; age =22,mesh_cracks =0.21; shove =0.15; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.22; sdi =12.6; age =15,mesh_cracks =1; shove =0; poth =1,,,
170,7056,Dawick Street,78,88,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =65.46; sdi =51.98; age =20,mesh_cracks =43.4; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,
171,10,Upper Ahu Ahu Road,46,68,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =48.75; sdi =6.48; age =16,mesh_cracks =27.47; shove =17.45; poth =0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,32,Karearea Lane,0,56,All,,,,,,,,,,ThinAC_P,pdi =27.52; sdi =17; age =30,mesh_cracks =19.75; shove =0.16; poth =0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =120; sdi =50; age =12,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,
173,20,Burkes Creek Road,765,1789,All,,,,ChipSeal_P,pdi =10.11; sdi =0; age =12,mesh_cracks =10.11; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =76.7; sdi =1.19; age =6,mesh_cracks =76.7; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =85.6; sdi =1.21; age =6,mesh_cracks =85.6; shove =0; poth =0,,,,,,,,,,,,,,,
174,16,Sarah Lane,0,515,All,,,,ChipSeal_P,pdi =10.97; sdi =18.92; age =16,mesh_cracks =0; shove =0; poth =0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.66; sdi =14.07; age =15,mesh_cracks =1.38; shove =0; poth =1,,,,,,,,,
175,1,Conifer Close,0,378,All,,,,,,,,,,ChipSeal_P,pdi =3.3; sdi =9.61; age =12,mesh_cracks =0.32; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.54; sdi =13.72; age =14,mesh_cracks =1.28; shove =0; poth =1,,,,,,
176,9,Kowhai Glen,0,305,All,,,,,,,ChipSeal_P,pdi =8.4; sdi =11.63; age =35,mesh_cracks =0.12; shove =0.07; poth =0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =19.09; sdi =47.72; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
177,1,Conifer Close,0,378,All,,,,,,,ChipSeal_P,pdi =27.48; sdi =1.22; age =11,mesh_cracks =20.84; shove =5.6; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.44; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
178,30,Curly McLeod Way,0,69,All,,,,ChipSeal_P,pdi =7.08; sdi =7.08; age =17,mesh_cracks =0; shove =0; poth =0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =11.22; sdi =12.66; age =15,mesh_cracks =1; shove =0; poth =1,,,,SecondCoat,,,,,
179,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =47.27; sdi =1.84; age =13,mesh_cracks =1; shove =45.53; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,RehabCS_RL,pdi =20.69; sdi =26.93; age =23,mesh_cracks =0.56; shove =0.32; poth =1.55,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,3,Matai Way,0,557,All,,,,ChipSeal_P,pdi =6.02; sdi =6.02; age =19,mesh_cracks =0; shove =0; poth =0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.34; sdi =13.07; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,,,,
182,38,Tyler Place,322,334,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =1.22; sdi =24.32; age =11,mesh_cracks =1.09; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1037,Epiha Road Upper,0,415,All,,,,ChipSeal_P,pdi =0; sdi =22.64; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.49; sdi =12.61; age =9,mesh_cracks =1.24; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.37; sdi =12.39; age =8,mesh_cracks =1.14; shove =0; poth =1
184,917,Port Street East,1340,1431,All,,,,,,,ChipSeal_P,pdi =0.91; sdi =0.92; age =20,mesh_cracks =0.1; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =11.3; sdi =13.17; age =16,mesh_cracks =1.1; shove =0; poth =1,,,
185,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =98.73; sdi =0; age =6,mesh_cracks =98.73; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,29,Riroriro Road,0,122,All,,,,,,,,,,ChipSeal_P,pdi =14.5; sdi =11.21; age =10,mesh_cracks =3.42; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.2; age =15,mesh_cracks =1.11; shove =0; poth =1,,,
187,23,Apple Orchard Lane,0,185,All,,,,,,,ChipSeal_P,pdi =24.99; sdi =46.28; age =38,mesh_cracks =17.06; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =120; sdi =50; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
188,9339,Weston Way,886,939,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.72; sdi =5.76; age =15,mesh_cracks =1.17; shove =1.27; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.43; sdi =7; age =9,mesh_cracks =2.63; shove =0; poth =0,,,,,,,,,,,,,,,
189,4,Highfield Drive,0,71,All,,,,,,,ChipSeal_P,pdi =0.95; sdi =0.98; age =17,mesh_cracks =0.11; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.34; sdi =13.02; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,
190,29,Riroriro Road,0,122,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.27; sdi =4.2; age =11,mesh_cracks =0.39; shove =1; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.36; sdi =13.22; age =15,mesh_cracks =1.11; shove =0; poth =1
191,38,Tyler Place,334,389,All,,,,,,,ChipSeal_P,pdi =24.25; sdi =1.09; age =33,mesh_cracks =23.32; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =100; sdi =1.5; age =10,mesh_cracks =100; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
192,13,Puriri Dale Way,0,293,All,,,,,,,ChipSeal_P,pdi =1.04; sdi =1.05; age =19,mesh_cracks =0.16; shove =0.08; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.77; sdi =14.3; age =14,mesh_cracks =1.48; shove =0; poth =1,,,,,,,,,
193,917,Port Street East,1431,2115,All,,,,,,,,,,ChipSeal_P,pdi =8.39; sdi =21.06; age =18,mesh_cracks =0.25; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =50; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,
194,917,Port Street East,21,396,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.02; sdi =6.11; age =14,mesh_cracks =1.84; shove =1.16; poth =0.26,,,,,,,,,,,,,,,,,,
195,974,Railway Terrace East,0,730,All,,,,,,,,,,ChipSeal_P,pdi =30.56; sdi =15.61; age =12,mesh_cracks =24.31; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =120; sdi =50; age =10,mesh_cracks =100; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,
196,37,Freemason Avenue,149,172,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =0; sdi =41.1; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9339,Weston Way,1051,1219,All,,,,,,,ChipSeal_P,pdi =5.09; sdi =28.1; age =17,mesh_cracks =0.27; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.29; sdi =44.37; age =6,mesh_cracks =1.17; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =18.32; sdi =44.44; age =6,mesh_cracks =1.2; shove =0; poth =0,,,,,,,,,,,,
198,917,Port Street East,2120,2350,All,,,,,,,,,,RehabCS_RL,pdi =12.39; sdi =27.09; age =18,mesh_cracks =0.28; shove =1.07; poth =0.17,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9339,Weston Way,1589,1999,All,,,,ChipSeal_P,pdi =6.24; sdi =0; age =16,mesh_cracks =6.24; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.93; sdi =13.25; age =8,mesh_cracks =1.65; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.18; sdi =13.76; age =8,mesh_cracks =1.85; shove =1; poth =1,,,
200,917,Port Street East,874,1340,All,,,,,,,,,,ChipSeal_P,pdi =11.54; sdi =1.93; age =21,mesh_cracks =0.22; shove =9.76; poth =0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =98.1; sdi =0; age =10,mesh_cracks =0; shove =98.1; poth =0,,,,,,,,,,,,,,,,,,
201,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,,,,,,,RehabAC_UH,pdi =4.53; sdi =5.51; age =16,mesh_cracks =1.11; shove =1.08; poth =0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,18,Monaghan Way,0,80,All,,,,,,,,,,ChipSeal_P,pdi =0; sdi =57.7; age =8,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =10.2; sdi =12.29; age =16,mesh_cracks =0; shove =0; poth =1
203,6,Croatia Avenue,42,76,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =14.03; sdi =28.25; age =43,mesh_cracks =0.7; shove =0.32; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =20; sdi =50; age =12,mesh_cracks =0; shove =0; poth =0,,,,,,
204,21,Tapeka Heights Lane,0,277,All,,,,,,,ChipSeal_P,pdi =13.26; sdi =7.74; age =18,mesh_cracks =5.7; shove =0.08; poth =0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.16; sdi =15.59; age =14,mesh_cracks =1.81; shove =0; poth =1,,,,,,,,,
205,36,Paneika Lane,0,370,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =2.01; sdi =7.38; age =13,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =12.28; sdi =22.9; age =36,mesh_cracks =1.03; shove =0.35; poth =0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =20; sdi =51.74; age =12,mesh_cracks =0; shove =0; poth =0,,,,,,
207,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =9.44; sdi =4.16; age =23,mesh_cracks =5.77; shove =0.32; poth =0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,917,Port Street East,0,21,All,,,,,,,,,,,,,,,,RehabCS_RL,pdi =20.45; sdi =32.08; age =23,mesh_cracks =16.73; shove =0.33; poth =0.33,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,37,Freemason Avenue,149,172,All,,,,,,,,,,,,,,,,RehabAC_UL,pdi =26.88; sdi =44.03; age =10,mesh_cracks =0; shove =0; poth =1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =11.98; sdi =28.73; age =14,mesh_cracks =0.92; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =19.89; sdi =47.23; age =7,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
211,38,Tyler Place,279,322,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =19.73; sdi =5.14; age =36,mesh_cracks =0.8; shove =15.03; poth =0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =100; sdi =1.74; age =12,mesh_cracks =0; shove =100; poth =0,,,,,,
212,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =3.69; sdi =12.65; age =14,mesh_cracks =0.68; shove =0; poth =0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =14.62; sdi =15.14; age =12,mesh_cracks =2; shove =1; poth =1,,,,,,
213,10,Upper Ahu Ahu Road,0,46,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =5.21; sdi =14.13; age =21,mesh_cracks =0.53; shove =0.33; poth =0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9339,Weston Way,2385,2696,All,,,,,,,ChipSeal_P,pdi =12.9; sdi =18.72; age =17,mesh_cracks =12; shove =0.08; poth =0.08,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =99.32; sdi =1.46; age =8,mesh_cracks =99.32; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =99.52; sdi =2.03; age =8,mesh_cracks =99.32; shove =0; poth =0
215,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =29.6; sdi =8.41; age =14,mesh_cracks =0.72; shove =23.93; poth =0.37,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =85.6; sdi =1.21; age =6,mesh_cracks =0; shove =85.6; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,
216,8,Tarras Road,86,120,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =8.36; sdi =4.79; age =16,mesh_cracks =1; shove =7.15; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =96.22; sdi =0.75; age =12,mesh_cracks =0; shove =95.92; poth =0,,,,,,
217,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =23.52; sdi =92.51; age =14,mesh_cracks =1.18; shove =5.6; poth =0.35,,,,,,,,,,,,,,,,,,,RehabCS_UH,pdi =17.12; sdi =44.01; age =6,mesh_cracks =0; shove =0; poth =0,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,
218,12,Kriletich Drive,0,263,All,,,,,,,,,,,,,ChipSeal_P,pdi =4.52; sdi =6.11; age =38,mesh_cracks =0.58; shove =0.25; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =3.97; sdi =5.19; age =13,mesh_cracks =1.89; shove =0; poth =0,,,,,,
219,25,Founders Lane,0,597,All,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =26.56; sdi =112.77; age =9,mesh_cracks =6.56; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.49; age =10,mesh_cracks =0; shove =0; poth =0,,,
220,9,Kowhai Glen,0,305,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.14; sdi =3.21; age =37,mesh_cracks =0.38; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3,Matai Way,0,557,All,,,,,,,ChipSeal_P,pdi =0.96; sdi =0.98; age =20,mesh_cracks =0.11; shove =0.07; poth =0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.35; sdi =13.1; age =15,mesh_cracks =1.1; shove =0; poth =1,,,,,,
222,15,Fendall Close,438,585,All,,,,,,,,,,,,,ChipSeal_P,pdi =3.29; sdi =3.32; age =10,mesh_cracks =1.19; shove =1; poth =0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =11.99; age =9,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,
223,11,Lower Ahu Ahu Road,0,158,All,,,,,,,,,,,,,ChipSeal_P,pdi =7.8; sdi =15.23; age =11,mesh_cracks =0.46; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =20; sdi =51.19; age =10,mesh_cracks =0; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,
224,38,Tyler Place,334,389,All,,,,,,,,,,ChipSeal_P,pdi =29.83; sdi =15.54; age =34,mesh_cracks =14.65; shove =0.17; poth =1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =112.15; sdi =13.66; age =10,mesh_cracks =100; shove =0; poth =1.21,,,,,,,,,,,,,,,,,,
225,10,Upper Ahu Ahu Road,0,46,All,,,,,,,,,,,,,,,,,,,RehabCS_UL,pdi =5.69; sdi =5.86; age =22,mesh_cracks =0.69; shove =0.43; poth =0.43,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,15,Fendall Close,0,438,All,,,,,,,ChipSeal_P,pdi =21.33; sdi =23.44; age =12,mesh_cracks =0.25; shove =11.68; poth =0.08,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =102.72; sdi =44.02; age =6,mesh_cracks =0; shove =85.6; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =103.72; sdi =44.05; age =6,mesh_cracks =1; shove =85.6; poth =0,,,,,,,,,,,,
227,37,Freemason Avenue,149,172,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabAC_UL,pdi =4.9; sdi =5.62; age =20,mesh_cracks =1.41; shove =1.07; poth =0.17,,,,,,,,,,,,,,,
228,27,Gallop Lane,116,136,All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =4.72; sdi =5.87; age =20,mesh_cracks =1.11; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,
229,917,Port Street East,2120,2350,All,,,,,,,,,,ChipSeal_P,pdi =3.04; sdi =3.91; age =18,mesh_cracks =0.2; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RehabCS_RL,pdi =11.29; sdi =13.05; age =16,mesh_cracks =1.09; shove =0; poth =1
230,9339,Weston Way,3457,3675,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =5.34; sdi =7.21; age =20,mesh_cracks =1.21; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,9339,Weston Way,1237,1589,All,,,,ChipSeal_P,pdi =0; sdi =7.41; age =16,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.93; sdi =13.25; age =8,mesh_cracks =1.65; shove =1; poth =1,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =13.18; sdi =13.75; age =8,mesh_cracks =1.85; shove =1; poth =1,,,
232,16,Sarah Lane,0,515,All,,,,ChipSeal_P,pdi =11.77; sdi =11.77; age =16,mesh_cracks =0; shove =0; poth =1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =11.2; sdi =12.44; age =12,mesh_cracks =1; shove =0; poth =1,,,,,,,,,,,,,,,,,,
233,33,Okoare Lane,0,58,All,,,,,,,,,,,,,,,,RehabCS_UL,pdi =15.99; sdi =36.57; age =10,mesh_cracks =1.36; shove =0; poth =0,,,,SecondCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,20,Burkes Creek Road,697,765,All,,,,,,,,,,,,,,,,ThinAC_P,pdi =6.61; sdi =15.66; age =14,mesh_cracks =0.78; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,,ThinAC_P,pdi =19.89; sdi =47.23; age =7,mesh_cracks =1; shove =0; poth =0,,,,,,,,,,,,,,,,,,,,,
235,20,Burkes Creek Road,549,697,All,,,,,,,,,,,,,ChipSeal_P,pdi =12.25; sdi =25.3; age =15,mesh_cracks =0.64; shove =0.24; poth =0.24,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =17.12; sdi =44.02; age =6,mesh_cracks =0; shove =0; poth =0,,,,,,
236,20,Burkes Creek Road,0,21,All,,,,,,,,,,,,,,,,ChipSeal_P,pdi =6.73; sdi =47.16; age =14,mesh_cracks =0.7; shove =1.25; poth =0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =12.53; sdi =13.73; age =9,mesh_cracks =1.27; shove =1; poth =1,,,,,,,,,,,,,,,
237,27,Gallop Lane,0,116,All,,,,,,,,,,,,,ChipSeal_P,pdi =17.56; sdi =45.42; age =11,mesh_cracks =0.67; shove =1.07; poth =0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChipSeal_P,pdi =20; sdi =51.17; age =10,mesh_cracks =0; shove =0; poth =0,,,,,,,,,,,,,,,
