file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,elem_index,treatment,treat_category,budget_category,period,period_calendar,forced,follow_up,treatment_cost,treatment_qty,treatment_comment,treatment_reason,is_committed
10,Upper Ahu Ahu Road,0,46,All,14,ChipSeal_P,Preserve,Renewals,1,2024,True,False,3680,368,committed import,committed,True
32,Karearea Lane,84,154,All,74,ChipSeal_P,Preserve,Renewals,1,2024,True,False,7920,792,committed import,committed,True
32,Karearea Lane,154,820,All,75,ChipSeal_P,Preserve,Renewals,1,2024,True,False,77210,7721,committed import,committed,True
9339,Weston Way,1051,1219,All,115,ChipSeal_P,Preserve,Renewals,1,2024,False,False,37300,3730,mesh_cracks =0; shove =0; poth =0.22,pdi =4.6; sdi =36.09; age =16,False
9339,Weston Way,1589,1999,All,37,ChipSeal_P,Preserve,Renewals,13,2036,False,False,54530,5453,mesh_cracks =2.32; shove =1.2; poth =1.21,pdi =16.06; sdi =18.72; age =10,False
9339,Weston Way,1589,1999,All,128,ChipSeal_P,Preserve,Renewals,13,2036,False,False,54530,5453,mesh_cracks =2.32; shove =1.2; poth =1.21,pdi =16.06; sdi =18.72; age =10,False
9339,Weston Way,1589,1999,All,313,ChipSeal_P,Preserve,Renewals,13,2036,False,False,54530,5453,mesh_cracks =2.32; shove =1.2; poth =1.21,pdi =16.06; sdi =18.72; age =10,False
9339,Weston Way,1999,2369,All,244,ChipSeal_P,Preserve,Renewals,13,2036,False,False,48630,4863,mesh_cracks =1.48; shove =1.09; poth =1.2,pdi =19.36; sdi =27.87; age =10,False
9339,Weston Way,1589,1999,All,199,ChipSeal_P,Preserve,Renewals,13,2036,False,False,54530,5453,mesh_cracks =7.31; shove =1.2; poth =1.21,pdi =21.05; sdi =18.72; age =10,False
9339,Weston Way,1051,1219,All,260,ChipSeal_P,Preserve,Renewals,13,2036,False,False,37300,3730,mesh_cracks =2.15; shove =1.1; poth =1.21,pdi =16.03; sdi =19.01; age =10,False
9339,Weston Way,2385,2696,All,365,RehabCS_UM,Rehab_cs,Renewals,13,2036,False,False,627040,3919,mesh_cracks =76.57; shove =1.68; poth =1.5,pdi =110.72; sdi =61.63; age =28,False
7056,Dawick Street,78,88,All,170,Preseal_AC,Holding,Renewals,13,2036,False,False,5248,5248.000000000001,mesh_cracks =43.4; shove =1.07; poth =0.17,pdi =65.46; sdi =51.98; age =20,False
1092,Bronte Road East,156,183,All,130,ThinAC_P,Preserve,Renewals,13,2036,False,False,10800,216,mesh_cracks =3.17; shove =1.3; poth =1.34,pdi =31.9; sdi =51.2; age =34,False
6,Croatia Avenue,42,76,All,203,ThinAC_P,Preserve,Renewals,13,2036,False,False,13600,272,mesh_cracks =4.7; shove =1.33; poth =1.35,pdi =34.33; sdi =53.21; age =51,False
38,Tyler Place,334,389,All,290,ChipSeal_P,Preserve,Renewals,13,2036,False,False,5830,583,mesh_cracks =6.24; shove =1.45; poth =1.4,pdi =28.01; sdi =32.85; age =44,False
36,Paneika Lane,370,391,All,145,ChipSeal_P,Preserve,Renewals,13,2036,False,False,2310,231,mesh_cracks =4.74; shove =1.41; poth =1.39,pdi =24.54; sdi =28.12; age =32,False
7056,Dawick Street,78,88,All,170,ThinAC_H,Holding,Renewals,14,2037,True,False,4100,82,mesh_cracks =0; shove =0; poth =0,pdi =0; sdi =0; age =0,False
44,Dickins Lane,474,1091,All,495,SecondCoat,Preserve,Renewals,14,2037,True,False,43950,4395,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.62; age =5,False
9339,Weston Way,965,1051,All,252,RehabCS_UH,Rehab_cs,Renewals,14,2037,False,False,381800,1909,mesh_cracks =17.91; shove =1.93; poth =0.92,pdi =41.55; sdi =110.58; age =24,False
15,Fendall Close,438,585,All,442,ChipSeal_P,Preserve,Renewals,14,2037,False,False,18520,1852,mesh_cracks =1.08; shove =1; poth =1.09,pdi =32.97; sdi =63.57; age =10,False
9339,Weston Way,814,886,All,32,RehabAC_UH,Rehab_ac,Renewals,14,2037,False,False,397200,1655,mesh_cracks =99.6; shove =1; poth =1,pdi =110.93; sdi =14.27; age =10,False
9339,Weston Way,886,939,All,419,ThinAC_P,Preserve,Renewals,14,2037,False,False,60950,1219,mesh_cracks =3.77; shove =1.08; poth =1.08,pdi =19.37; sdi =22.36; age =9,False
9339,Weston Way,1051,1219,All,35,ChipSeal_P,Preserve,Renewals,14,2037,False,False,37300,3730,mesh_cracks =2.19; shove =1.19; poth =1.21,pdi =15.85; sdi =18.33; age =10,False
9339,Weston Way,1051,1219,All,285,ChipSeal_P,Preserve,Renewals,14,2037,False,False,37300,3730,mesh_cracks =2.19; shove =1.19; poth =1.21,pdi =15.85; sdi =18.33; age =10,False
15,Fendall Close,438,585,All,305,ChipSeal_P,Preserve,Renewals,14,2037,False,False,18520,1852,mesh_cracks =1.08; shove =1; poth =1.09,pdi =13.19; sdi =14.12; age =10,False
26,Stud Road,0,205,All,315,RehabCS_UM,Rehab_cs,Renewals,15,2038,False,False,429760,2686,mesh_cracks =34.62; shove =2.14; poth =1.2,pdi =68.73; sdi =66.55; age =23,False
15,Fendall Close,643,736,All,30,ChipSeal_P,Preserve,Renewals,15,2038,False,False,19020,1902,mesh_cracks =1.82; shove =1.1; poth =1.2,pdi =15.31; sdi =17.62; age =10,False
15,Fendall Close,643,736,All,352,ChipSeal_P,Preserve,Renewals,15,2038,False,False,19020,1902,mesh_cracks =1.82; shove =1.1; poth =1.2,pdi =15.31; sdi =17.62; age =10,False
26,Stud Road,0,205,All,368,RehabCS_UM,Rehab_cs,Renewals,15,2038,False,False,429760,2686,mesh_cracks =29.07; shove =2.14; poth =1.2,pdi =63.18; sdi =66.55; age =23,False
9339,Weston Way,1051,1219,All,498,ChipSeal_P,Preserve,Renewals,15,2038,False,False,37300,3730,mesh_cracks =2.6; shove =1.31; poth =1.33,pdi =17.68; sdi =21.03; age =11,False
15,Fendall Close,0,438,All,253,ChipSeal_P,Preserve,Renewals,15,2038,False,False,54800,5480,mesh_cracks =1.48; shove =1.09; poth =1.2,pdi =34.52; sdi =65.77; age =10,False
29,Riroriro Road,122,139,All,150,ThinAC_P,Preserve,Renewals,15,2038,False,False,5250,105,mesh_cracks =3.14; shove =1.65; poth =0.75,pdi =26.96; sdi =47.45; age =26,False
36,Paneika Lane,370,391,All,383,ChipSeal_P,Preserve,Renewals,15,2038,False,False,2310,231,mesh_cracks =7.21; shove =1.87; poth =1.83,pdi =34.59; sdi =40.22; age =34,False
20,Burkes Creek Road,0,21,All,215,ChipSeal_P,Preserve,Renewals,15,2038,False,False,2730,273,mesh_cracks =1.46; shove =1.18; poth =1.21,pdi =15.07; sdi =16.5; age =8,False
9339,Weston Way,965,1051,All,252,SecondCoat,Preserve,Renewals,16,2039,True,False,19090,1909,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.5; age =1,False
9339,Weston Way,2385,2696,All,365,SecondCoat,Preserve,Renewals,16,2039,True,False,39190,3919,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.5; age =2,False
36,Paneika Lane,0,370,All,309,RehabAC_UL,Rehab_ac,Renewals,16,2039,False,False,651200,4070,mesh_cracks =95.33; shove =1.08; poth =0.18,pdi =103.52; sdi =17.2; age =20,False
9339,Weston Way,1999,2369,All,38,ChipSeal_P,Preserve,Renewals,16,2039,False,False,48630,4863,mesh_cracks =1.92; shove =1.29; poth =1.44,pdi =17.98; sdi =21.03; age =12,False
9339,Weston Way,1999,2369,All,459,ChipSeal_P,Preserve,Renewals,16,2039,False,False,48630,4863,mesh_cracks =1.92; shove =1.29; poth =1.44,pdi =17.98; sdi =21.03; age =12,False
20,Burkes Creek Road,0,21,All,217,ChipSeal_P,Preserve,Renewals,16,2039,False,False,2730,273,mesh_cracks =1.44; shove =1.42; poth =1.1,pdi =33.88; sdi =64.67; age =10,False
9339,Weston Way,1999,2369,All,146,ChipSeal_P,Preserve,Renewals,16,2039,False,False,48630,4863,mesh_cracks =1.31; shove =1; poth =1,pdi =12.57; sdi =13.49; age =6,False
39,Ashlar Court,0,251,All,322,Preseal_CS,Holding,Renewals,16,2039,False,False,101184,101184,mesh_cracks =6.57; shove =33.92; poth =2.25,pdi =69.49; sdi =43.05; age =38,False
15,Fendall Close,438,585,All,429,ChipSeal_P,Preserve,Renewals,16,2039,False,False,18520,1852,mesh_cracks =1.28; shove =1.16; poth =1.3,pdi =15.65; sdi =16.94; age =12,False
15,Fendall Close,438,585,All,28,ChipSeal_P,Preserve,Renewals,16,2039,False,False,18520,1852,mesh_cracks =1.18; shove =1.08; poth =1.19,pdi =14.37; sdi =15.49; age =11,False
20,Burkes Creek Road,0,21,All,397,ChipSeal_P,Preserve,Renewals,16,2039,False,False,2730,273,mesh_cracks =1.65; shove =1.29; poth =1.34,pdi =16.65; sdi =18.52; age =9,False
35,Leicester Place,0,660,All,243,SecondCoat,Preserve,Renewals,17,2040,True,False,64180,6418,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.62; age =5,False
39,Ashlar Court,0,251,All,322,ChipSeal_H,Holding,Renewals,17,2040,True,False,21080,2108,mesh_cracks =0; shove =0; poth =0,pdi =0; sdi =0; age =0,False
41,Huamanu Street,0,116,All,308,RehabAC_UL,Rehab_ac,Renewals,17,2040,False,False,154080,963,mesh_cracks =5.46; shove =2.28; poth =9.51,pdi =107.75; sdi =112.04; age =52,False
44,Dickins Lane,0,474,All,412,RehabCS_UL,Rehab_cs,Renewals,17,2040,False,False,352680,2939,mesh_cracks =100; shove =1.94; poth =1.03,pdi =132.28; sdi =162.44; age =18,False
9339,Weston Way,886,939,All,33,ThinAC_P,Preserve,Renewals,17,2040,False,False,60950,1219,mesh_cracks =5.65; shove =1.08; poth =1,pdi =24.7; sdi =31.13; age =12,False
9339,Weston Way,886,939,All,188,ThinAC_P,Preserve,Renewals,17,2040,False,False,60950,1219,mesh_cracks =5.65; shove =1.08; poth =1,pdi =24.7; sdi =31.13; age =12,False
9339,Weston Way,886,939,All,424,ThinAC_P,Preserve,Renewals,17,2040,False,False,60950,1219,mesh_cracks =5.65; shove =1.08; poth =1,pdi =24.7; sdi =31.13; age =12,False
9339,Weston Way,886,939,All,456,ThinAC_P,Preserve,Renewals,17,2040,False,False,60950,1219,mesh_cracks =5.65; shove =1.08; poth =1,pdi =24.7; sdi =31.13; age =12,False
29,Riroriro Road,0,122,All,186,RehabCS_UL,Rehab_cs,Renewals,17,2040,False,False,90720,756,mesh_cracks =20.32; shove =2.81; poth =3.73,pdi =66.33; sdi =57.86; age =24,False
20,Burkes Creek Road,21,520,All,298,ChipSeal_P,Preserve,Renewals,17,2040,False,False,66140,6614,mesh_cracks =1.45; shove =1.08; poth =1.19,pdi =34.48; sdi =65.64; age =10,False
30,Curly McLeod Way,69,82,All,72,Preseal_AC,Holding,Renewals,17,2040,False,False,6656,6656,mesh_cracks =35.11; shove =2.32; poth =2.37,pdi =63.51; sdi =34.35; age =55,False
30,Curly McLeod Way,69,82,All,72,ThinAC_H,Holding,Renewals,18,2041,True,False,5200,104,mesh_cracks =0; shove =0; poth =0,pdi =0; sdi =0; age =0,False
38,Tyler Place,334,389,All,224,SecondCoat,Preserve,Renewals,18,2041,True,False,5830,583,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.62; age =5,False
33,Okoare Lane,0,58,All,233,SecondCoat,Preserve,Renewals,18,2041,True,False,3710,371,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.62; age =5,False
26,Stud Road,0,205,All,315,SecondCoat,Preserve,Renewals,18,2041,True,False,26860,2686,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.5; age =2,False
26,Stud Road,0,205,All,368,SecondCoat,Preserve,Renewals,18,2041,True,False,26860,2686,mesh_cracks =1; shove =1; poth =1,pdi =12.2; sdi =12.5; age =2,False
41,Huamanu Street,0,116,All,142,RehabAC_UL,Rehab_ac,Renewals,18,2041,False,False,154080,963,mesh_cracks =6.46; shove =2.59; poth =9.54,pdi =110.36; sdi =115.55; age =53,False
28,Stirrup Lane,0,261,All,475,RehabCS_UL,Rehab_cs,Renewals,18,2041,False,False,306960,2558,mesh_cracks =16.32; shove =56.87; poth =2.44,pdi =109.86; sdi =62.05; age =25,False
9339,Weston Way,965,1051,All,34,ChipSeal_P,Preserve,Renewals,18,2041,False,False,19090,1909,mesh_cracks =4.56; shove =1; poth =1,pdi =28.22; sdi =42.85; age =10,False
9339,Weston Way,965,1051,All,164,ChipSeal_P,Preserve,Renewals,18,2041,False,False,19090,1909,mesh_cracks =4.56; shove =1; poth =1,pdi =28.22; sdi =42.85; age =10,False
9167,Foxglove Drive,0,668,All,327,ChipSeal_P,Preserve,Renewals,18,2041,False,False,40080,4008,mesh_cracks =2.63; shove =2.12; poth =1.23,pdi =17.75; sdi =107.18; age =30,False
20,Burkes Creek Road,697,765,All,440,RehabAC_UH,Rehab_ac,Renewals,18,2041,False,False,212160,884,mesh_cracks =2; shove =99.12; poth =1,pdi =131.12; sdi =61.09; age =12,False
917,Port Street East,0,21,All,208,RehabCS_RL,Rehab_cs,Renewals,18,2041,False,False,10900,109,mesh_cracks =100; shove =0; poth =0,pdi =100; sdi =0; age =10,False
15,Fendall Close,438,585,All,222,ChipSeal_P,Preserve,Renewals,18,2041,False,False,18520,1852,mesh_cracks =1.4; shove =1.25; poth =1.42,pdi =17.1; sdi =18.67; age =13,False
15,Fendall Close,438,585,All,276,ChipSeal_P,Preserve,Renewals,18,2041,False,False,18520,1852,mesh_cracks =1.4; shove =1.25; poth =1.42,pdi =17.1; sdi =18.67; age =13,False
15,Fendall Close,438,585,All,399,ChipSeal_P,Preserve,Renewals,18,2041,False,False,18520,1852,mesh_cracks =1.4; shove =1.25; poth =1.42,pdi =17.1; sdi =18.67; age =13,False
43,Infantry Lane,0,95,All,425,RehabCS_UL,Rehab_cs,Renewals,18,2041,False,False,39840,332,mesh_cracks =48.77; shove =2.69; poth =2.74,pdi =83.22; sdi =43.54; age =36,False
20,Burkes Creek Road,697,765,All,210,ThinAC_P,Preserve,Renewals,18,2041,False,False,44200,884,mesh_cracks =2; shove =1; poth =1,pdi =33; sdi =61.09; age =12,False
9339,Weston Way,3398,3457,All,451,ChipSeal_P,Preserve,Renewals,18,2041,False,False,7430,743,mesh_cracks =1.37; shove =0; poth =0,pdi =21.37; sdi =51; age =13,False
20,Burkes Creek Road,549,697,All,262,ChipSeal_P,Preserve,Renewals,18,2041,False,False,19240,1924,mesh_cracks =2.49; shove =1.78; poth =1.93,pdi =24.11; sdi =28.76; age =13,False
20,Burkes Creek Road,0,21,All,236,ChipSeal_P,Preserve,Renewals,18,2041,False,False,2730,273,mesh_cracks =1.82; shove =1.28; poth =1.34,pdi =16.86; sdi =19.58; age =12,False
37,Freemason Avenue,172,362,All,378,RehabCS_UL,Rehab_cs,Renewals,19,2042,False,False,228000,1900,mesh_cracks =31.83; shove =20.85; poth =3.28,pdi =100.9; sdi =78.93; age =34,False
17,Ash Drive,0,318,All,286,RehabCS_UM,Rehab_cs,Renewals,19,2042,False,False,376480,2353,mesh_cracks =32.21; shove =2.62; poth =1.56,pdi =65.9; sdi =59.9; age =23,False
23,Apple Orchard Lane,0,185,All,187,RehabCS_UL,Rehab_cs,Renewals,19,2042,False,False,222000,1850,mesh_cracks =100; shove =0; poth =0,pdi =120; sdi =51; age =16,False
30,Curly McLeod Way,0,69,All,178,RehabCS_UL,Rehab_cs,Renewals,19,2042,False,False,66240,552,mesh_cracks =6.78; shove =2.9; poth =6.1,pdi =76.65; sdi =82.04; age =35,False
1038,Gossey Drive North,1319,1723,All,13,ChipSeal_P,Preserve,Renewals,19,2042,False,False,36360,3636,mesh_cracks =2.19; shove =1.51; poth =1.62,pdi =20.31; sdi =24.46; age =14,False
1038,Gossey Drive North,1319,1723,All,306,ChipSeal_P,Preserve,Renewals,19,2042,False,False,36360,3636,mesh_cracks =2.19; shove =1.51; poth =1.62,pdi =20.31; sdi =24.46; age =14,False
37,Freemason Avenue,0,149,All,488,ChipSeal_P,Preserve,Renewals,19,2042,False,False,19370,1937,mesh_cracks =1.49; shove =1.08; poth =1.2,pdi =34.62; sdi =67.17; age =17,False
917,Port Street East,2120,2350,All,113,ChipSeal_P,Preserve,Renewals,19,2042,False,False,13340,1334,mesh_cracks =1.18; shove =1; poth =1.08,pdi =33.02; sdi =63.64; age =17,False
35,Leicester Place,0,660,All,160,RehabCS_UL,Rehab_cs,Renewals,20,2043,False,False,770160,6418,mesh_cracks =59.29; shove =1.6; poth =0.58,pdi =86.66; sdi =59.08; age =21,False
9339,Weston Way,1051,1219,All,115,ChipSeal_P,Preserve,Renewals,20,2043,False,False,37300,3730,mesh_cracks =2.45; shove =1.32; poth =1.33,pdi =17.51; sdi =19.42; age =8,False
9339,Weston Way,1051,1219,All,197,ChipSeal_P,Preserve,Renewals,20,2043,False,False,37300,3730,mesh_cracks =2.45; shove =1.32; poth =1.33,pdi =17.51; sdi =19.42; age =8,False
1037,Epiha Road Upper,0,415,All,183,ChipSeal_P,Preserve,Renewals,20,2043,False,False,37350,3735,mesh_cracks =3.09; shove =1.91; poth =2.11,pdi =26.77; sdi =35.09; age =17,False
1037,Epiha Road Upper,0,415,All,102,ChipSeal_P,Preserve,Renewals,20,2043,False,False,37350,3735,mesh_cracks =2.76; shove =1.77; poth =1.94,pdi =24.49; sdi =31.22; age =16,False
1037,Epiha Road Upper,0,415,All,12,ChipSeal_P,Preserve,Renewals,20,2043,False,False,37350,3735,mesh_cracks =2.47; shove =1.63; poth =1.77,pdi =22.34; sdi =27.72; age =15,False
1037,Epiha Road Upper,0,415,All,141,ChipSeal_P,Preserve,Renewals,20,2043,False,False,37350,3735,mesh_cracks =2.47; shove =1.63; poth =1.77,pdi =22.34; sdi =27.72; age =15,False
4,Highfield Drive,0,71,All,323,ChipSeal_P,Preserve,Renewals,20,2043,False,False,4970,497,mesh_cracks =1.33; shove =1; poth =1.2,pdi =34.3; sdi =66.42; age =17,False
