file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,elem_index,treatment,treat_category,budget_category,period,period_calendar,forced,follow_up,treatment_cost,treatment_qty,treatment_comment,treatment_reason,is_committed
10,Upper Ahu Ahu Road,0,46,All,14,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,3680,368,committed import,committed,True
32,Karearea Lane,84,154,All,74,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,7920,792,committed import,committed,True
32,Karearea Lane,154,820,All,75,ChipSeal_P,Preserve,Resurfacing,1,2024,True,False,77210,7721,committed import,committed,True
9339,Weston Way,814,886,All,32,RMaint,Maintenance,Maintenance,1,2024,False,False,572.89,572.8907828316218,mesh_cracks =6; shove =0; poth =0,pdi =6.04; sdi =0.1; age =22,False
37,Freemason Avenue,149,172,All,492,RMaint,Maintenance,Maintenance,9,2032,False,False,142.05,142.04767299102917,mesh_cracks =79.14; shove =0; poth =0,pdi =79.44; sdi =0.74; age =14,False
20,Burkes Creek Road,549,697,All,493,RMaint,Maintenance,Maintenance,9,2032,False,False,2083.76,2083.7579622312605,mesh_cracks =2.14; shove =25.61; poth =0.82,pdi =46.02; sdi =34.97; age =20,False
8,Tarras Road,86,120,All,494,RMaint,Maintenance,Maintenance,9,2032,False,False,314.71,314.713324228705,mesh_cracks =1.55; shove =1.07; poth =0.17,pdi =5.31; sdi =19.39; age =20,False
1035,Cousins Avenue East,0,61,All,495,RMaint,Maintenance,Maintenance,9,2032,False,False,180.24,180.23598017127966,mesh_cracks =1.08; shove =0.75; poth =0.77,pdi =9.99; sdi =10.41; age =36,False
30,Curly McLeod Way,0,69,All,496,RMaint,Maintenance,Maintenance,9,2032,False,False,212.49,212.49096727442551,mesh_cracks =21.38; shove =0.78; poth =0.79,pdi =34.73; sdi =21.09; age =25,False
917,Port Street East,874,1340,All,497,RMaint,Maintenance,Maintenance,9,2032,False,False,3279.92,3279.9187823009734,mesh_cracks =1.22; shove =0.75; poth =0.75,pdi =9.81; sdi =9.79; age =27,False
917,Port Street East,2120,2350,All,498,RMaint,Maintenance,Maintenance,9,2032,False,False,1438.18,1438.184231664862,mesh_cracks =1.81; shove =8.93; poth =0.76,pdi =33.21; sdi =48; age =24,False
1035,Cousins Avenue East,0,61,All,499,RMaint,Maintenance,Maintenance,9,2032,False,False,371.85,371.848343127744,mesh_cracks =38.84; shove =0.79; poth =2.29,pdi =63.01; sdi =25.63; age =36,False
1013,Brook Street North,0,220,All,0,RMaint,Maintenance,Maintenance,10,2033,False,False,838.72,838.7186681752994,mesh_cracks =1.38; shove =0.88; poth =0.9,pdi =12.05; sdi =15.08; age =29,False
1,Conifer Close,0,378,All,1,RMaint,Maintenance,Maintenance,10,2033,False,False,7353.07,7353.067619944093,mesh_cracks =3.54; shove =2.13; poth =0.91,pdi =16.72; sdi =16.84; age =19,False
2,Fladgate Drive,0,565,All,2,RMaint,Maintenance,Maintenance,10,2033,False,False,3998.43,3998.433332801729,mesh_cracks =1.96; shove =0.91; poth =0.91,pdi =13.34; sdi =15.08; age =30,False
4,Highfield Drive,0,71,All,3,RMaint,Maintenance,Maintenance,10,2033,False,False,214.89,214.88676860119537,mesh_cracks =6.08; shove =0.9; poth =0.91,pdi =17.01; sdi =13.23; age =25,False
3,Matai Way,0,557,All,4,RMaint,Maintenance,Maintenance,10,2033,False,False,3183.6,3183.6005078543085,mesh_cracks =1.69; shove =0.9; poth =0.91,pdi =12.89; sdi =19.69; age =28,False
5,Vintry Drive,0,362,All,5,RMaint,Maintenance,Maintenance,10,2033,False,False,4124.45,4124.454992863446,mesh_cracks =2; shove =2.34; poth =0.93,pdi =15.45; sdi =25.93; age =24,False
6,Croatia Avenue,0,42,All,6,RMaint,Maintenance,Maintenance,10,2033,False,False,127.44,127.44393276268522,mesh_cracks =1.48; shove =1.57; poth =0.75,pdi =11.4; sdi =12.84; age =18,False
6,Croatia Avenue,42,76,All,7,RMaint,Maintenance,Maintenance,10,2033,False,False,76.82,76.82460182060183,mesh_cracks =1.48; shove =0.89; poth =0.9,pdi =12.21; sdi =12.88; age =48,False
8,Tarras Road,0,86,All,9,RMaint,Maintenance,Maintenance,10,2033,False,False,433.11,433.10728480556315,mesh_cracks =2.26; shove =1.33; poth =0.44,pdi =8.8; sdi =9.2; age =17,False
8,Tarras Road,86,120,All,10,RMaint,Maintenance,Maintenance,10,2033,False,False,167.53,167.52573109978974,mesh_cracks =1.57; shove =1.15; poth =0.25,pdi =6.09; sdi =6.96; age =21,False
9,Kowhai Glen,0,305,All,11,RMaint,Maintenance,Maintenance,10,2033,False,False,654.39,654.3879853741404,mesh_cracks =2.75; shove =0.9; poth =0.91,pdi =13.43; sdi =12.64; age =43,False
1037,Epiha Road Upper,0,415,All,12,RMaint,Maintenance,Maintenance,10,2033,False,False,4860.49,4860.4892552915235,mesh_cracks =2.28; shove =1.81; poth =0.9,pdi =14.71; sdi =16.27; age =19,False
1038,Gossey Drive North,1319,1723,All,13,RMaint,Maintenance,Maintenance,10,2033,False,False,4027.69,4027.68881785232,mesh_cracks =2.3; shove =1.81; poth =0.9,pdi =14.75; sdi =15.79; age =19,False
10,Upper Ahu Ahu Road,46,68,All,15,RMaint,Maintenance,Maintenance,10,2033,False,False,88.31,88.30940553180008,mesh_cracks =3.59; shove =1.66; poth =0.77,pdi =13.89; sdi =13.4; age =21,False
11,Lower Ahu Ahu Road,0,158,All,16,RMaint,Maintenance,Maintenance,10,2033,False,False,770.61,770.6121123104,mesh_cracks =1.85; shove =1.66; poth =0.76,pdi =12.31; sdi =14.38; age =17,False
12,Kriletich Drive,0,263,All,18,RMaint,Maintenance,Maintenance,10,2033,False,False,2304.5,2304.501302107887,mesh_cracks =3.13; shove =0.95; poth =0.93,pdi =14.16; sdi =15.28; age =44,False
917,Port Street East,0,21,All,19,RMaint,Maintenance,Maintenance,10,2033,False,False,205.64,205.64477404183975,mesh_cracks =1.47; shove =0.88; poth =0.88,pdi =11.5; sdi =11.73; age =28,False
917,Port Street East,396,874,All,21,RMaint,Maintenance,Maintenance,10,2033,False,False,3130,3129.9998023257126,mesh_cracks =1.47; shove =0.88; poth =0.88,pdi =11.52; sdi =13.01; age =28,False
917,Port Street East,874,1340,All,22,RMaint,Maintenance,Maintenance,10,2033,False,False,3104.39,3104.3851194187732,mesh_cracks =2.48; shove =0.88; poth =1.26,pdi =16.38; sdi =16.98; age =28,False
917,Port Street East,1340,1431,All,23,RMaint,Maintenance,Maintenance,10,2033,False,False,944.57,944.5693877423136,mesh_cracks =1.43; shove =0.87; poth =0.88,pdi =11.44; sdi =12.97; age =28,False
917,Port Street East,1431,2115,All,24,RMaint,Maintenance,Maintenance,10,2033,False,False,2159.71,2159.7069854285246,mesh_cracks =1.33; shove =1.75; poth =0.86,pdi =12; sdi =13.27; age =25,False
917,Port Street East,2120,2350,All,25,RMaint,Maintenance,Maintenance,10,2033,False,False,1427.75,1427.746598571062,mesh_cracks =1.33; shove =1.75; poth =0.86,pdi =12; sdi =12.86; age =25,False
13,Puriri Dale Way,0,293,All,26,RMaint,Maintenance,Maintenance,10,2033,False,False,2842.35,2842.3476998569067,mesh_cracks =3.3; shove =0.96; poth =0.93,pdi =16.4; sdi =18.71; age =27,False
15,Fendall Close,0,438,All,27,RMaint,Maintenance,Maintenance,10,2033,False,False,5437.4,5437.39989887963,mesh_cracks =3.95; shove =0.95; poth =0.95,pdi =16.79; sdi =19.28; age =20,False
15,Fendall Close,438,585,All,28,RMaint,Maintenance,Maintenance,10,2033,False,False,1766.08,1766.0794767698735,mesh_cracks =2.03; shove =1.53; poth =0.66,pdi =10.7; sdi =11.19; age =16,False
15,Fendall Close,643,736,All,30,RMaint,Maintenance,Maintenance,10,2033,False,False,2811.81,2811.8060185931026,mesh_cracks =12.48; shove =1.75; poth =0.79,pdi =28.58; sdi =27.6; age =16,False
15,Fendall Close,736,814,All,31,RMaint,Maintenance,Maintenance,10,2033,False,False,1094.34,1094.3441439402789,mesh_cracks =4.39; shove =2.55; poth =0.94,pdi =16.72; sdi =12.31; age =31,False
9339,Weston Way,814,886,All,32,RMaint,Maintenance,Maintenance,10,2033,False,False,1753,1752.9963629697177,mesh_cracks =44.07; shove =1.06; poth =0.96,pdi =55.14; sdi =12.58; age =31,False
9339,Weston Way,886,939,All,33,RMaint,Maintenance,Maintenance,10,2033,False,False,1542.06,1542.0584592643252,mesh_cracks =6.07; shove =1.88; poth =0.81,pdi =22.03; sdi =25.68; age =20,False
9339,Weston Way,965,1051,All,34,RMaint,Maintenance,Maintenance,10,2033,False,False,2005.48,2005.479893384307,mesh_cracks =6.07; shove =1.39; poth =0.45,pdi =17.86; sdi =22.21; age =20,False
9339,Weston Way,1051,1219,All,35,RMaint,Maintenance,Maintenance,10,2033,False,False,4053.96,4053.964505982052,mesh_cracks =6.07; shove =1.01; poth =0.94,pdi =22.47; sdi =26.31; age =25,False
9339,Weston Way,1237,1589,All,36,RMaint,Maintenance,Maintenance,10,2033,False,False,8414.17,8414.168345603865,mesh_cracks =7.54; shove =5.05; poth =1.34,pdi =33.1; sdi =33.14; age =25,False
9339,Weston Way,1589,1999,All,37,RMaint,Maintenance,Maintenance,10,2033,False,False,7968.68,7968.6804925312745,mesh_cracks =7.55; shove =5.05; poth =1.34,pdi =33.12; sdi =33.15; age =25,False
9339,Weston Way,1999,2369,All,38,RMaint,Maintenance,Maintenance,10,2033,False,False,5795.31,5795.309144210382,mesh_cracks =4.15; shove =4.81; poth =1.3,pdi =24.39; sdi =21.05; age =25,False
9339,Weston Way,2385,2696,All,39,RMaint,Maintenance,Maintenance,10,2033,False,False,7316.41,7316.414090988168,mesh_cracks =4.45; shove =0.96; poth =0.93,pdi =18.45; sdi =21.61; age =25,False
9339,Weston Way,2696,3114,All,40,RMaint,Maintenance,Maintenance,10,2033,False,False,12733.58,12733.575913464494,mesh_cracks =3.61; shove =0.96; poth =0.93,pdi =14.17; sdi =12.99; age =25,False
9339,Weston Way,3114,3398,All,41,RMaint,Maintenance,Maintenance,10,2033,False,False,3981.22,3981.224072596472,mesh_cracks =3.54; shove =0.94; poth =0.92,pdi =15.75; sdi =16.24; age =25,False
9339,Weston Way,3398,3457,All,42,RMaint,Maintenance,Maintenance,10,2033,False,False,470.9,470.8985329654413,mesh_cracks =1.44; shove =1.71; poth =0.9,pdi =12.96; sdi =13.66; age =28,False
9339,Weston Way,3457,3675,All,43,RMaint,Maintenance,Maintenance,10,2033,False,False,1319.74,1319.7374368868316,mesh_cracks =1.79; shove =1.52; poth =0.63,pdi =10.42; sdi =11.34; age =25,False
9167,Foxglove Drive,0,668,All,44,RMaint,Maintenance,Maintenance,10,2033,False,False,2902.64,2902.636954968306,mesh_cracks =4.81; shove =1.23; poth =0.33,pdi =9.68; sdi =6.62; age =22,False
16,Sarah Lane,0,515,All,45,RMaint,Maintenance,Maintenance,10,2033,False,False,3817.08,3817.0794448888614,mesh_cracks =2.31; shove =0.93; poth =0.92,pdi =14.09; sdi =17.03; age =25,False
17,Ash Drive,0,318,All,46,RMaint,Maintenance,Maintenance,10,2033,False,False,9817.7,9817.697633011103,mesh_cracks =4.22; shove =1.27; poth =0.35,pdi =13.02; sdi =16.18; age =14,False
1035,Cousins Avenue East,0,61,All,48,RMaint,Maintenance,Maintenance,10,2033,False,False,121.94,121.93670852084661,mesh_cracks =1.28; shove =0.87; poth =0.9,pdi =11.73; sdi =12.29; age =37,False
19,Elm Close,0,82,All,49,RMaint,Maintenance,Maintenance,10,2033,False,False,1154,1153.9953296912036,mesh_cracks =2.49; shove =1.33; poth =0.44,pdi =9.43; sdi =10.92; age =15,False
19,Elm Close,82,101,All,50,RMaint,Maintenance,Maintenance,10,2033,False,False,344.76,344.7627364350614,mesh_cracks =1.83; shove =1.46; poth =0.57,pdi =10.11; sdi =11.6; age =15,False
20,Burkes Creek Road,0,21,All,51,RMaint,Maintenance,Maintenance,10,2033,False,False,182.1,182.09602644619997,mesh_cracks =2.5; shove =1.82; poth =0.9,pdi =15.21; sdi =16.38; age =19,False
20,Burkes Creek Road,21,520,All,52,RMaint,Maintenance,Maintenance,10,2033,False,False,4417.45,4417.447323528429,mesh_cracks =2.54; shove =1.82; poth =0.9,pdi =15.3; sdi =16.51; age =19,False
20,Burkes Creek Road,549,697,All,53,RMaint,Maintenance,Maintenance,10,2033,False,False,1317.58,1317.577460168706,mesh_cracks =3.31; shove =0.93; poth =1.01,pdi =16.03; sdi =17.46; age =21,False
20,Burkes Creek Road,697,765,All,54,RMaint,Maintenance,Maintenance,10,2033,False,False,427.79,427.7949056018603,mesh_cracks =2.24; shove =1.35; poth =0.45,pdi =9.86; sdi =11.76; age =19,False
20,Burkes Creek Road,765,1789,All,55,RMaint,Maintenance,Maintenance,10,2033,False,False,7808.09,7808.088321625233,mesh_cracks =2.32; shove =0.93; poth =1.02,pdi =15.2; sdi =17.73; age =21,False
21,Tapeka Heights Lane,0,277,All,56,RMaint,Maintenance,Maintenance,10,2033,False,False,3020.86,3020.8597854268983,mesh_cracks =4.48; shove =0.99; poth =0.94,pdi =19.09; sdi =21.97; age =26,False
22,Sir John McKenzie Drive,0,530,All,57,RMaint,Maintenance,Maintenance,10,2033,False,False,3795.35,3795.3456677892364,mesh_cracks =1.91; shove =1.71; poth =0.81,pdi =12.98; sdi =14.62; age =17,False
23,Apple Orchard Lane,0,185,All,58,RMaint,Maintenance,Maintenance,10,2033,False,False,618.81,618.8082808219067,mesh_cracks =1.73; shove =0.9; poth =0.91,pdi =12.56; sdi =13.02; age =46,False
974,Railway Terrace East,0,730,All,59,RMaint,Maintenance,Maintenance,10,2033,False,False,4400.04,4400.04253033667,mesh_cracks =2.36; shove =1.32; poth =0.42,pdi =8.32; sdi =7.83; age =19,False
24,George Noble Road,0,272,All,60,RMaint,Maintenance,Maintenance,10,2033,False,False,6356.01,6356.008166543611,mesh_cracks =2.73; shove =1.7; poth =0.78,pdi =14.39; sdi =17.8; age =18,False
26,Stud Road,0,205,All,63,RMaint,Maintenance,Maintenance,10,2033,False,False,1793.03,1793.0347760078246,mesh_cracks =2.73; shove =1.47; poth =0.55,pdi =11.89; sdi =14.01; age =18,False
27,Gallop Lane,0,116,All,64,RMaint,Maintenance,Maintenance,10,2033,False,False,1514.32,1514.3154772026405,mesh_cracks =1.71; shove =1.58; poth =0.76,pdi =11.89; sdi =13.43; age =17,False
7056,Dawick Street,0,78,All,66,RMaint,Maintenance,Maintenance,10,2033,False,False,382.94,382.9390297294404,mesh_cracks =1.63; shove =1.57; poth =0.75,pdi =11.7; sdi =13.19; age =17,False
7056,Dawick Street,78,88,All,67,RMaint,Maintenance,Maintenance,10,2033,False,False,26.18,26.180313885991488,mesh_cracks =3.14; shove =0; poth =0.06,pdi =9.26; sdi =14.39; age =17,False
28,Stirrup Lane,0,261,All,68,RMaint,Maintenance,Maintenance,10,2033,False,False,1722.15,1722.1482824244583,mesh_cracks =3.93; shove =1.7; poth =0.78,pdi =15.81; sdi =17.3; age =17,False
29,Riroriro Road,0,122,All,69,RMaint,Maintenance,Maintenance,10,2033,False,False,655.69,655.6886378368135,mesh_cracks =2.72; shove =1.58; poth =0.76,pdi =12.96; sdi =14.26; age =17,False
29,Riroriro Road,122,139,All,70,RMaint,Maintenance,Maintenance,10,2033,False,False,143.07,143.07466061564918,mesh_cracks =1.24; shove =1.15; poth =0.25,pdi =5.84; sdi =7.15; age =21,False
30,Curly McLeod Way,0,69,All,71,RMaint,Maintenance,Maintenance,10,2033,False,False,246.76,246.75526246626637,mesh_cracks =1.49; shove =0.89; poth =1.38,pdi =17.2; sdi =20.63; age =26,False
30,Curly McLeod Way,69,82,All,72,RMaint,Maintenance,Maintenance,10,2033,False,False,55.91,55.911268736675375,mesh_cracks =17.36; shove =0.9; poth =0.92,pdi =28.49; sdi =13.64; age =48,False
32,Karearea Lane,0,56,All,73,RMaint,Maintenance,Maintenance,10,2033,False,False,285.52,285.51788262581385,mesh_cracks =1.97; shove =0.89; poth =1.53,pdi =18.6; sdi =18.14; age =37,False
32,Karearea Lane,820,1262,All,76,RMaint,Maintenance,Maintenance,10,2033,False,False,3138.41,3138.4104097469176,mesh_cracks =1.82; shove =1.42; poth =0.55,pdi =9.21; sdi =9.6; age =16,False
33,Okoare Lane,0,58,All,77,RMaint,Maintenance,Maintenance,10,2033,False,False,362.31,362.30952181412164,mesh_cracks =1.94; shove =1.07; poth =0.17,pdi =5.82; sdi =6.6; age =15,False
36,Paneika Lane,370,391,All,80,RMaint,Maintenance,Maintenance,10,2033,False,False,74.86,74.85692906139488,mesh_cracks =2.51; shove =0.94; poth =0.92,pdi =14.55; sdi =15.84; age =29,False
37,Freemason Avenue,0,149,All,82,RMaint,Maintenance,Maintenance,10,2033,False,False,1515.55,1515.5536243153363,mesh_cracks =1.89; shove =0.91; poth =0.91,pdi =13.14; sdi =14.91; age =25,False
37,Freemason Avenue,172,362,All,84,RMaint,Maintenance,Maintenance,10,2033,False,False,5452.67,5452.670075046004,mesh_cracks =4.18; shove =0.98; poth =0.94,pdi =18.41; sdi =23.44; age =25,False
38,Tyler Place,0,279,All,85,RMaint,Maintenance,Maintenance,10,2033,False,False,2063.11,2063.1079765661484,mesh_cracks =3.13; shove =0.96; poth =1.34,pdi =20.04; sdi =21.76; age =26,False
38,Tyler Place,279,322,All,86,RMaint,Maintenance,Maintenance,10,2033,False,False,338.16,338.155863988368,mesh_cracks =3.14; shove =0.96; poth =2.29,pdi =29.68; sdi =32.85; age =41,False
38,Tyler Place,322,334,All,87,RMaint,Maintenance,Maintenance,10,2033,False,False,204.41,204.40840120274945,mesh_cracks =1.7; shove =1.33; poth =0.53,pdi =9.87; sdi =11.94; age =16,False
38,Tyler Place,334,389,All,88,RMaint,Maintenance,Maintenance,10,2033,False,False,1692.83,1692.8301311607854,mesh_cracks =3.13; shove =0.96; poth =0.93,pdi =15.95; sdi =17.68; age =41,False
39,Ashlar Court,0,251,All,89,RMaint,Maintenance,Maintenance,10,2033,False,False,1572.97,1572.9719824508845,mesh_cracks =2.04; shove =0.92; poth =0.92,pdi =13.49; sdi =14.47; age =32,False
40,Bravery Road,0,278,All,90,RMaint,Maintenance,Maintenance,10,2033,False,False,4431.49,4431.488271935717,mesh_cracks =3.82; shove =1.69; poth =0.69,pdi =14.75; sdi =23.27; age =23,False
41,Huamanu Street,0,116,All,91,RMaint,Maintenance,Maintenance,10,2033,False,False,333.96,333.9618217078277,mesh_cracks =1.58; shove =0.89; poth =0.91,pdi =12.43; sdi =13.13; age =45,False
1092,Bronte Road East,0,156,All,93,RMaint,Maintenance,Maintenance,10,2033,False,False,1293.51,1293.512165328281,mesh_cracks =1.27; shove =0.87; poth =0.9,pdi =11.71; sdi =12.27; age =29,False
1092,Bronte Road East,156,183,All,94,RMaint,Maintenance,Maintenance,10,2033,False,False,154.79,154.79376889548433,mesh_cracks =1.27; shove =0.87; poth =0.9,pdi =11.71; sdi =12.27; age =31,False
42,Te Manaki Street,0,377,All,95,RMaint,Maintenance,Maintenance,10,2033,False,False,1684.15,1684.1496939703848,mesh_cracks =1.94; shove =0.91; poth =0.91,pdi =13.27; sdi =14.39; age =27,False
44,Dickins Lane,0,474,All,96,RMaint,Maintenance,Maintenance,10,2033,False,False,5203.35,5203.352215159389,mesh_cracks =1.59; shove =1.08; poth =0.18,pdi =5.25; sdi =6.02; age =11,False
43,Infantry Lane,0,95,All,98,RMaint,Maintenance,Maintenance,10,2033,False,False,302.17,302.1711022814437,mesh_cracks =1.39; shove =0.88; poth =0.9,pdi =11.99; sdi =12.61; age =28,False
45,Chatfield Lane,0,83,All,99,RMaint,Maintenance,Maintenance,10,2033,False,False,538.81,538.8058849498035,mesh_cracks =2.21; shove =1.08; poth =0.18,pdi =6.05; sdi =6.53; age =20,False
29,Riroriro Road,122,139,All,100,RMaint,Maintenance,Maintenance,10,2033,False,False,86.52,86.52123309832972,mesh_cracks =1.24; shove =1.15; poth =0.25,pdi =5.84; sdi =7.15; age =21,False
2,Fladgate Drive,0,565,All,101,RMaint,Maintenance,Maintenance,10,2033,False,False,10798.95,10798.946650617692,mesh_cracks =1.95; shove =0.91; poth =2.86,pdi =32.74; sdi =33.66; age =30,False
38,Tyler Place,322,334,All,102,RMaint,Maintenance,Maintenance,10,2033,False,False,155.94,155.939666860834,mesh_cracks =1.68; shove =1.33; poth =0.45,pdi =7.93; sdi =8.36; age =16,False
32,Karearea Lane,820,1262,All,103,RMaint,Maintenance,Maintenance,10,2033,False,False,2405.31,2405.3140927905156,mesh_cracks =1.82; shove =1.42; poth =0.55,pdi =9.21; sdi =9.6; age =16,False
9339,Weston Way,3398,3457,All,104,RMaint,Maintenance,Maintenance,10,2033,False,False,902.2,902.1977530618707,mesh_cracks =42.25; shove =0.94; poth =0.94,pdi =57.29; sdi =23.81; age =28,False
3,Matai Way,0,557,All,105,RMaint,Maintenance,Maintenance,10,2033,False,False,2882.14,2882.137442174583,mesh_cracks =1.77; shove =0.9; poth =0.91,pdi =18.52; sdi =27.84; age =28,False
3,Matai Way,0,557,All,106,RMaint,Maintenance,Maintenance,10,2033,False,False,5426.33,5426.334627996572,mesh_cracks =1.65; shove =6.53; poth =0.92,pdi =18.34; sdi =13.46; age =28,False
917,Port Street East,1340,1431,All,107,RMaint,Maintenance,Maintenance,10,2033,False,False,749.04,749.0398132210519,mesh_cracks =1.96; shove =0.87; poth =0.87,pdi =22.69; sdi =47.59; age =28,False
9339,Weston Way,1237,1589,All,108,RMaint,Maintenance,Maintenance,10,2033,False,False,5756.9,5756.896385278346,mesh_cracks =14.03; shove =1.03; poth =2.98,pdi =61.21; sdi =129.35; age =25,False
16,Sarah Lane,0,515,All,109,RMaint,Maintenance,Maintenance,10,2033,False,False,4146.3,4146.302602903213,mesh_cracks =3.56; shove =0.93; poth =0.92,pdi =27.28; sdi =45.96; age =25,False
29,Riroriro Road,122,139,All,110,RMaint,Maintenance,Maintenance,10,2033,False,False,157.87,157.86773981512795,mesh_cracks =1.24; shove =14.15; poth =0.26,pdi =18.88; sdi =41.76; age =21,False
44,Dickins Lane,0,474,All,111,RMaint,Maintenance,Maintenance,10,2033,False,False,12832.65,12832.654518691399,mesh_cracks =1.87; shove =100; poth =0.26,pdi =124.48; sdi =129.09; age =11,False
21,Tapeka Heights Lane,0,277,All,112,RMaint,Maintenance,Maintenance,10,2033,False,False,6456.48,6456.48316466826,mesh_cracks =53.46; shove =1.09; poth =0.98,pdi =68.61; sdi =22.41; age =26,False
917,Port Street East,1431,2115,All,113,RMaint,Maintenance,Maintenance,10,2033,False,False,4117.95,4117.945676701392,mesh_cracks =1.33; shove =1.75; poth =0.86,pdi =12; sdi =54.84; age =25,False
28,Stirrup Lane,0,261,All,114,RMaint,Maintenance,Maintenance,10,2033,False,False,2933.94,2933.9358925046427,mesh_cracks =2.98; shove =1.7; poth =0.78,pdi =14.87; sdi =17.3; age =17,False
7,Lumbarda Drive,0,152,All,115,RMaint,Maintenance,Maintenance,10,2033,False,False,692.09,692.0931937795989,mesh_cracks =1.11; shove =0; poth =0,pdi =12.46; sdi =32.65; age =17,False
6,Croatia Avenue,0,42,All,116,RMaint,Maintenance,Maintenance,10,2033,False,False,288.7,288.6971279134154,mesh_cracks =1.48; shove =1.57; poth =0.75,pdi =11.4; sdi =12.84; age =18,False
38,Tyler Place,0,279,All,117,RMaint,Maintenance,Maintenance,10,2033,False,False,5683.19,5683.18586278054,mesh_cracks =3.13; shove =0.96; poth =0.93,pdi =15.95; sdi =64.2; age =26,False
23,Apple Orchard Lane,0,185,All,119,RMaint,Maintenance,Maintenance,10,2033,False,False,873.47,873.4727529749111,mesh_cracks =1.71; shove =0.9; poth =0.91,pdi =12.73; sdi =13.51; age =46,False
10,Upper Ahu Ahu Road,0,46,All,120,RMaint,Maintenance,Maintenance,10,2033,False,False,403.22,403.21760727318093,mesh_cracks =2.13; shove =0.89; poth =0.91,pdi =23.99; sdi =40.66; age =26,False
2,Fladgate Drive,0,565,All,121,RMaint,Maintenance,Maintenance,10,2033,False,False,8513.36,8513.35676955211,mesh_cracks =4.45; shove =0.91; poth =0.91,pdi =29.47; sdi =48.4; age =30,False
15,Fendall Close,736,814,All,122,RMaint,Maintenance,Maintenance,10,2033,False,False,2217.33,2217.330183270816,mesh_cracks =61.09; shove =1.15; poth =1.01,pdi =76.42; sdi =69.28; age =31,False
20,Burkes Creek Road,21,520,All,123,RMaint,Maintenance,Maintenance,10,2033,False,False,10534.66,10534.661781885437,mesh_cracks =74.77; shove =1.06; poth =1.64,pdi =94.67; sdi =30.58; age =19,False
8,Tarras Road,86,120,All,125,RMaint,Maintenance,Maintenance,10,2033,False,False,308.19,308.1890873963492,mesh_cracks =1.57; shove =1.15; poth =0.25,pdi =6.09; sdi =85.01; age =21,False
19,Elm Close,82,101,All,126,RMaint,Maintenance,Maintenance,10,2033,False,False,161.35,161.3477569597377,mesh_cracks =2.53; shove =1.46; poth =0.57,pdi =27.95; sdi =54.47; age =15,False
9339,Weston Way,1589,1999,All,127,RMaint,Maintenance,Maintenance,10,2033,False,False,17557.66,17557.656850791594,mesh_cracks =7.25; shove =1.03; poth =0.95,pdi =24.82; sdi =78.06; age =25,False
6,Croatia Avenue,42,76,All,128,RMaint,Maintenance,Maintenance,10,2033,False,False,178.52,178.52119852386517,mesh_cracks =1.48; shove =0.89; poth =0.9,pdi =12.21; sdi =12.88; age =48,False
917,Port Street East,396,874,All,129,RMaint,Maintenance,Maintenance,10,2033,False,False,3479.66,3479.66290922192,mesh_cracks =1.47; shove =0.88; poth =2.22,pdi =24.99; sdi =24.97; age =28,False
20,Burkes Creek Road,21,520,All,130,RMaint,Maintenance,Maintenance,10,2033,False,False,9775.01,9775.0146339862,mesh_cracks =7.26; shove =1.82; poth =0.9,pdi =36.38; sdi =57.39; age =19,False
19,Elm Close,0,82,All,131,RMaint,Maintenance,Maintenance,10,2033,False,False,772.47,772.4732475458969,mesh_cracks =2.36; shove =1.33; poth =0.43,pdi =9.2; sdi =9.96; age =15,False
917,Port Street East,2120,2350,All,132,RMaint,Maintenance,Maintenance,10,2033,False,False,1243.49,1243.4928938967364,mesh_cracks =1.33; shove =1.75; poth =0.86,pdi =12; sdi =12.86; age =25,False
8,Tarras Road,86,120,All,133,RMaint,Maintenance,Maintenance,10,2033,False,False,242.31,242.30550876803605,mesh_cracks =1.74; shove =1.15; poth =0.25,pdi =10.3; sdi =17.08; age =21,False
32,Karearea Lane,820,1262,All,134,RMaint,Maintenance,Maintenance,10,2033,False,False,3660.8,3660.8036817600437,mesh_cracks =1.82; shove =1.42; poth =0.55,pdi =9.21; sdi =97.88; age =16,False
32,Karearea Lane,0,56,All,135,RMaint,Maintenance,Maintenance,10,2033,False,False,634.53,634.527322523081,mesh_cracks =1.47; shove =0.89; poth =0.9,pdi =12.18; sdi =30.63; age =37,False
9339,Weston Way,1051,1219,All,136,RMaint,Maintenance,Maintenance,10,2033,False,False,5501.37,5501.367903028002,mesh_cracks =9.1; shove =1.01; poth =1.54,pdi =40.61; sdi =117.12; age =25,False
18,Monaghan Way,0,80,All,137,RMaint,Maintenance,Maintenance,10,2033,False,False,393.5,393.50377691407647,mesh_cracks =1.31; shove =59.76; poth =0.17,pdi =80.55; sdi =48.18; age =15,False
2,Fladgate Drive,0,565,All,139,RMaint,Maintenance,Maintenance,10,2033,False,False,3673.41,3673.407005272432,mesh_cracks =1.95; shove =0.91; poth =0.91,pdi =13.29; sdi =14.21; age =30,False
20,Burkes Creek Road,21,520,All,140,RMaint,Maintenance,Maintenance,10,2033,False,False,17155.6,17155.60336292528,mesh_cracks =75.94; shove =1.06; poth =0.99,pdi =88.82; sdi =17.38; age =19,False
